"year","region","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2031,"Tianjin","suspect_bite_incidence","a7",0,0.200709797393045,0.0205578637549525,27148.9783864941,135766.631808481,35838.8781990908,34750227.1119088,48299751.4085908,35834249.8737436,0,0.921674982951743,0.0944033711846005,0,3.01339081624168,0.308648997933114,0,13.8377247411976,1.41734113354144,6961.27650935745,34811.9568739696,9189.45594848483,6613.21268388958,33071.3590302711,8729.98315106059,894.607566770545,4473.75420178758,1180.95536285168,37703342.0182658,Inf,379586548.913298,2511267.40572102,Inf,25282727.6551315,0,0.00000000132400283441236,0.000000000102730098184067
2032,"China","non_suspect_bite_incidence","a2",163.547152153328,268.922293715856,216.882715463864,23667899.6767831,32106134.4015334,27913677.7282993,4763175818.94195,5669947350.08455,5219426538.46421,1294.0154592517,2127.76067538998,1715.99269170348,2382.87378545863,3918.18430088071,3159.97026174696,18853.7401919311,31001.3660792035,25001.927256216,5991873.33589446,8128135.29152745,7066753.85526565,5842076.50249709,7924931.90923927,6890085.00888401,1031351.19794083,1399055.28705416,1216365.0073376,2238586.2630293,4381668.94340146,3041636.81098365,153644.062225284,300733.291769403,208760.968103631,0.00000000159202007944005,0.00000000355107752803048,0.00000000242826158494941
2032,"China","non_suspect_bite_incidence","a3",1.48804527800404,1.4880809792932,1.48806250195712,21506916.3937803,29443694.670636,25452939.4680822,6231584348.49242,7097665177.79321,6662184123.03789,7.69133310660352,7.69136880789267,7.6913515839396,21.6807448973924,21.6812650633807,21.6809958495229,112.0623367246,112.062856890588,112.062605938457,5630082.82559695,7707773.47398848,6663073.15918383,5123375.37129322,7014073.86132952,6063396.57485728,969078.006355874,1326700.50921027,1146881.46752452,810204854.836468,922813390.008995,866191598.489566,55607937.5575496,63336758.6759875,59450555.0468516,0.00000000000997867040664799,0.0000000000136612001033522,0.0000000000115432494889216
2032,"China","non_suspect_bite_incidence","a7",1.48804527800404,1.4880809792932,1.48806250195712,10753547.0685131,14721936.2069409,12726558.605664,5058150154.1464,5491190568.79679,5273450041.41913,7.69133310660352,7.69136880789267,7.6913515839396,21.6807448973924,21.6812650633807,21.6809958495229,112.0623367246,112.062856890588,112.062605938457,2815064.67762122,3853910.00181699,3331559.84441466,2561708.85663531,3507058.10165346,3031719.45841734,484543.007635552,663354.259062749,573444.738219873,657639788.246256,713945228.049249,685633725.603012,45136723.2149445,49001214.2285748,47058070.7744313,0.000000000019957220337209,0.0000000000273221744034386,0.0000000000230863377610764
2032,"China","p_prevent","a2",161.583601946947,271.939423058194,217.240047610577,27858491.3057076,27879315.1439824,27869051.0161341,5213496213.15991,5215733939.92773,5214630958.17521,1278.85245741782,2147.71261885714,1719.78670556989,2354.26495765811,3962.14372372932,3165.17657316171,18632.8160174464,31292.064892548,25057.2058475269,7052782.6090399,7058054.46683099,7055455.95345167,6876463.04381391,6881603.10516022,6879069.55461538,1213960.20658099,1214867.62510328,1214420.35598787,2427464.53477289,4078448.54163944,3032138.19556025,166607.612219335,279921.936386004,208109.036175312,0.00000000181190505602887,0.00000000304519894899966,0.00000000243752737869271
2032,"China","p_prevent","a3",1.46974019125451,1.50733054830276,1.4878726047342,25417187.8202084,25417187.8202084,25417187.8202084,6658282815.00592,6658282815.00592,6658282815.00592,7.67208353759396,7.70967389464221,7.69154148116252,21.4140407036372,21.9617303161859,21.678229056531,111.781871471794,112.329561084343,112.065372731449,6653714.08905978,6653714.08905978,6653714.08905978,6054879.8210444,6054879.8210444,6054879.8210444,1145270.53757941,1145270.53757941,1145270.53757941,863627036.110186,867858487.51251,865662992.43303,59274537.8040472,59564961.0025181,59414274.4785374,0.0000000000115305278148465,0.0000000000115870231143816,0.0000000000115597715474567
2032,"China","p_prevent","a7",1.46974019125451,1.50733054830276,1.4878726047342,12708682.7817271,12708682.7817271,12708682.7817271,5271499387.40315,5271499387.40315,5271499387.40315,7.67208353759396,7.70967389464221,7.69154148116252,21.4140407036372,21.9617303161859,21.678229056531,111.781871471794,112.329561084343,112.065372731449,3326880.30935264,3326880.30935264,3326880.30935264,3027461.0815109,3027461.0815109,3027461.0815109,572639.273247322,572639.273247322,572639.273247322,683751279.16455,687101406.231082,685363187.641081,46928870.1613018,47158804.1781291,47039502.5592396,0.0000000000230608943640862,0.0000000000231738841730149,0.0000000000231193814203048
2032,"China","p_transmission","a2",147.524447610311,288.865527166828,216.019909345474,27858967.2356452,27879565.2731754,27868846.6780028,5213547356.52487,5215760818.77606,5214609000.02801,1167.21142989928,2285.55049924845,1709.16619161105,2149.42378571843,4208.75620972721,3147.39921997476,17006.2118586275,33300.3558808234,24902.4654930334,7052903.09763169,7058117.79067732,7055404.22227918,6876580.52019089,6881664.84591039,6879019.1167222,1213980.94567985,1214878.52472033,1214411.4517598,2281090.42361533,4468565.57875389,3050966.62081336,156561.310491195,306697.391643397,209401.314158505,0.0000000016537148635306,0.00000000324058117290158,0.00000000242249223115231
2032,"China","p_transmission","a3",1.18322438611757,1.82122999550958,1.49117683832203,25417187.8202084,25417187.8202084,25417187.8202084,6658282815.00592,6658282815.00592,6658282815.00592,6.11574120796278,9.41342026700501,7.70744868729684,17.2395198257664,26.535229482456,21.7263715738039,89.1060419654455,137.15306008338,112.297139925181,6653714.08905978,6653714.08905978,6653714.08905978,6054879.8210444,6054879.8210444,6054879.8210444,1145270.53757941,1145270.53757941,1145270.53757941,707318129.452254,1088712322.6105,863876372.732767,48546367.1824611,74723135.1336191,59291650.8776811,0.00000000000919146979582193,0.0000000000141476176177795,0.000000000011583678805751
2032,"China","p_transmission","a7",1.18322438611757,1.82122999550958,1.49117683832203,12708682.7817271,12708682.7817271,12708682.7817271,5271499387.40315,5271499387.40315,5271499387.40315,6.11574120796278,9.41342026700501,7.70744868729684,17.2395198257664,26.535229482456,21.7263715738039,89.1060419654455,137.15306008338,112.297139925181,3326880.30935264,3326880.30935264,3326880.30935264,3027461.0815109,3027461.0815109,3027461.0815109,572639.273247322,572639.273247322,572639.273247322,559998304.323062,861955927.850509,683948684.094577,38435156.9275845,59159842.2635289,46942418.9335128,0.0000000000183828110400305,0.000000000028295037367415,0.0000000000231671956025271
2032,"China","suspect_bite_incidence","a2",163.228632408122,266.028726707322,216.333206261889,27858825.668726,27878249.0072834,27868859.1860303,5213532143.76341,5215619373.02618,5214610344.13891,1291.46996933301,2104.86593246674,1711.64494879597,2378.23296878276,3876.02517502421,3151.96394029768,18816.652531776,30667.7908257166,24938.580860612,7052867.25790532,7057784.55880592,7055407.38886843,6876545.57645769,6881339.94483578,6879022.20414672,1213974.77676695,1214821.16718447,1214411.99680898,2476895.11400546,4038513.86162687,3046549.08005719,170000.251188344,277181.042920279,209098.118825793,0.00000000182985178786968,0.00000000298441166620209,0.00000000242600441683424
2032,"China","suspect_bite_incidence","a3",0,4.34184643063962,1.07796000891219,25417010.0769626,25417528.6912933,25417138.8347266,6658263419.22437,6658320011.6998,6658277469.58928,0,22.4416306945555,5.57163630837413,0,63.2604842324533,15.70582314146,0,326.973431092617,81.1784609302597,6653667.55941429,6653803.32232808,6653701.26563523,6054837.479067,6054961.02331856,6054868.15172806,1145262.52866418,1145285.89685572,1145268.33034746,296692495.739167,Inf,1195030885.1965,20363316.3617455,Inf,82020247.6529999,0,0.0000000000337282115377148,0.00000000000837373979675087
2032,"China","suspect_bite_incidence","a7",0,4.34184643063962,1.07796000891219,2541701.00769626,12709023.652812,2897667.90653774,4162053249.53937,5271536584.09702,4200897235.87716,0,22.4416306945555,5.57163630837413,0,63.2604842324533,15.70582314146,0,326.973431092617,81.1784609302597,665366.755941429,3326969.54262094,758551.807994172,605483.7479067,3027542.28378506,690282.145274697,114526.252866418,572654.632523629,130565.729950997,185461266.437697,Inf,753979083.229686,12729025.8282804,Inf,51748914.5240897,0,0.000000000337282115377148,0.0000000000734509660336468
2032,"Guangxi","non_suspect_bite_incidence","a2",5.84119015636171,9.60473043658792,7.74610680524538,1810879.21568672,2457297.06756076,2136133.63252827,259102334.69837,323428797.040697,291469117.168837,45.9639488516072,75.5789134089922,60.9527459026082,85.1058469451316,139.940439637158,112.860386760371,669.692424188305,1101.18096906324,888.078443743725,466721.447341939,633323.986484731,550549.905290792,438718.160501423,595324.547295647,517516.910973344,50340.1085888542,68309.6918582566,59381.7622347595,3428235.7738626,7036575.51453801,4781886.57217435,235294.962388231,482951.255470309,328201.995242829,0.000000000725757271672757,0.00000000161935805263348,0.00000000110712480951957
2032,"Guangxi","non_suspect_bite_incidence","a3",0.0531518947992548,0.0531531570224209,0.0531525037540881,1615416.19572188,2211561.99338839,1911809.13895175,302538642.093622,363232997.894086,332714781.594322,0.273104404066626,0.273105666289793,0.273105057334959,0.77442043531188,0.77443882583996,0.774429307753191,3.9791174384593,3.97913582898738,3.97912695654606,438971.792315728,600967.932985976,519513.35297602,368736.305545212,504813.06370822,436391.216499857,47347.0585473822,64819.8002839344,56034.1907386405,1107771384.62077,1330015160.81547,1218266643.76358,76031242.7360927,91284814.6635072,83615020.3870657,0.00000000000454440892893697,0.0000000000062214855503372,0.0000000000052569400915392
2032,"Guangxi","non_suspect_bite_incidence","a7",0.0531518947992548,0.0531531570224209,0.0531525037540881,807711.140799549,1105784.03963281,955907.612414485,220305171.393703,250652349.293935,235393241.144053,0.273104404066626,0.273105666289793,0.273105057334959,0.77442043531188,0.77443882583996,0.774429307753191,3.9791174384593,3.97913582898738,3.97912695654606,219486.723043356,300484.79337848,259757.503373501,184368.847356419,252407.226437923,218196.302833741,23673.6184607333,32409.9893290094,28017.1845563625,806666424.708805,917789481.098174,861914617.916968,55365079.469973,62991945.6187217,59157006.9803396,0.00000000000908879284691901,0.0000000000124429242235233,0.0000000000105138467142666
2032,"Guangxi","p_prevent","a2",5.76569104997641,9.70139674454808,7.75854775447365,2132343.44705382,2133070.4581444,2132712.11235423,291091947.475138,291164293.947942,291128634.170123,45.427068675334,76.3071723965796,61.0878533712645,84.0058287603916,141.348862884781,113.041650765228,661.870107008642,1111.79166590325,890.046952770276,549573.053364386,549760.427356804,549668.07019439,516598.670162523,516774.801715396,516687.985982727,59276.3999628294,59296.6099342775,59286.6483830967,3814739.01250449,6409488.93332488,4765736.85444099,261822.386695664,439911.533796072,327093.56878756,0.000000000826306631303803,0.000000001388480965896,0.00000000111135895795549
2032,"Guangxi","p_prevent","a3",0.0524476646964384,0.0538758845231879,0.0531460209459749,1909123.76789864,1909123.76789864,1909123.76789864,332441380.579349,332441380.579349,332441380.579349,0.272381676565859,0.273809896392609,0.273111540143072,0.764159838115063,0.784968929195066,0.774334853564869,3.96858733510419,3.98939642618419,3.97922141073439,518783.632581152,518783.632581152,518783.632581152,435778.251368167,435778.251368167,435778.251368167,55955.4838265704,55955.4838265704,55955.4838265704,1214132085.65212,1220498327.09275,1217236666.03468,83331247.4030877,83768190.670452,83544328.4665065,0.00000000000525039071126153,0.00000000000527792087484136,0.00000000000526445945844967
2032,"Guangxi","p_prevent","a7",0.0524476646964384,0.0538758845231879,0.0531460209459749,954564.926887928,954564.926887928,954564.926887928,235256540.636566,235256540.636566,235256540.636566,0.272381676565859,0.273809896392609,0.273111540143072,0.764159838115063,0.784968929195066,0.774334853564869,3.96858733510419,3.98939642618419,3.97922141073439,259392.643176067,259392.643176067,259392.643176067,217889.820267897,217889.820267897,217889.820267897,27977.8311003274,27977.8311003274,27977.8311003274,859196631.444022,863701786.414709,861393628.820389,58970459.5643773,59279668.2475907,59121249.1976284,0.0000000000105007479483902,0.0000000000105558081000299,0.0000000000105288853530704
2032,"Guangxi","p_transmission","a2",5.26893310839557,10.3170162992442,7.71529111332572,2132360.06293118,2133079.19076588,2132704.97841064,291093600.957644,291165162.950315,291127924.255703,41.4598141579009,81.1836705798089,60.7102659062267,76.7680905232769,150.318408849885,112.411403678188,604.067408121101,1182.84199929432,884.545522385767,549577.335807005,549762.678032443,549666.231549133,516602.695658585,516776.917350496,516686.257656185,59276.8618628077,59296.8526899013,59286.450068658,3585617.63564853,7022828.46327781,4795365.65867427,246096.774659091,482007.734626767,329127.124481375,0.000000000754140210213655,0.00000000147720193847874,0.0000000011044932801334
2032,"Guangxi","p_transmission","a3",0.0422639097192985,0.0650530043328202,0.0532637455718672,1909123.76789864,1909123.76789864,1909123.76789864,332441380.579349,332441380.579349,332441380.579349,0.217158172225586,0.334252393597528,0.273676634421536,0.615783040029272,0.947819002954428,0.776050095446174,3.16398365291821,4.87004057205248,3.98745480596466,518783.632581152,518783.632581152,518783.632581152,435778.251368167,435778.251368167,435778.251368167,55955.4838265704,55955.4838265704,55955.4838265704,994581899.627741,1530872069.75571,1214723285.68357,68262548.4656366,105070511.4335,83371824.0723543,0.00000000000418591024441421,0.00000000000644300191072898,0.00000000000527535213591623
2032,"Guangxi","p_transmission","a7",0.0422639097192985,0.0650530043328202,0.0532637455718672,954564.926887928,954564.926887928,954564.926887928,235256540.636566,235256540.636566,235256540.636566,0.217158172225586,0.334252393597528,0.273676634421536,0.615783040029272,0.947819002954428,0.776050095446174,3.16398365291821,4.87004057205248,3.98745480596466,259392.643176067,259392.643176067,259392.643176067,217889.820267897,217889.820267897,217889.820267897,27977.8311003274,27977.8311003274,27977.8311003274,703829038.004849,1083341871.16007,859615001.966912,48306895.4264209,74354537.3313115,58999174.1811485,0.00000000000837179380134485,0.0000000000128859627437717,0.0000000000105506706385567
2032,"Guangxi","suspect_bite_incidence","a2",5.82981745948596,9.50138489879771,7.72648072562181,2132355.12048402,2133033.23670645,2132705.41509645,291093109.123855,291160589.960777,291127967.711269,45.8735280353964,74.7656828969148,60.7983123402627,84.9401473233504,138.434700346672,112.574435766847,668.374997441512,1089.33224138287,885.828354503631,549576.061980418,549750.834202693,549666.344097023,516601.498261593,516765.784150531,516686.363451202,59276.7244691459,59295.5752262682,59286.4622079608,3893405.341127,6347028.50271545,4788421.8575336,267221.604268613,435624.598579117,328650.540740932,0.000000000834442172369362,0.00000000136042466310294,0.00000000110609486997318
2032,"Guangxi","suspect_bite_incidence","a3",0,0.155087570731653,0.0385039417290537,1909117.68202142,1909135.43922579,1909122.09064994,332440760.968511,332442568.851891,332441209.816543,0,0.796859011052344,0.197838057488276,0,2.2596181094028,0.561000495422698,0,11.6101957334173,2.88249055240597,518781.978810169,518786.804137442,518783.176807049,435776.862200542,435780.915475451,435777.868517921,55955.305452486,55955.8259074603,55955.4346672315,417188933.497137,Inf,1680370369.77197,28633519.0725215,Inf,115331240.04138,0,0.0000000000153601906696903,0.00000000000381350179290525
2032,"Guangxi","suspect_bite_incidence","a7",0,0.155087570731653,0.0385039417290537,190911.768202142,954576.598215076,217643.824378962,157508049.071502,235257728.909109,160229673.437932,0,0.796859011052344,0.197838057488276,0,2.2596181094028,0.561000495422698,0,11.6101957334173,2.88249055240597,51878.1978810169,259395.814732358,59142.3435812396,43577.6862200542,217892.48437518,49679.5686082413,5595.5305452486,27978.1731812174,6379.03403632892,197661125.603003,Inf,809903187.850636,13566356.0449848,Inf,55587232.8199623,0,0.000000000153601906696903,0.0000000000334511697556456
2032,"Guizhou","non_suspect_bite_incidence","a2",4.46425494791914,7.34062087223115,5.92012350319766,781667.458598243,1060461.20360339,921945.611710842,154388026.941319,187822193.543392,171210797.271805,35.3572616118357,58.1382476140638,46.8872340896684,65.0439701758145,106.952477099884,86.2559018406003,515.153524296518,847.07134516274,683.144643693872,197890.495847657,268471.190785669,233403.952331859,192943.233451465,261759.411016027,227568.853523562,39681.0022273721,53833.8431763424,46802.1605215843,2655532.85964491,5312125.00575891,3651543.97771421,182260.948647316,364594.600803475,250621.590686917,0.0000000013169853163151,0.00000000293789994133022,0.00000000200884490691928
2032,"Guizhou","non_suspect_bite_incidence","a3",0.0405193373251219,0.0405203310065001,0.0405198167229766,729119.638437188,998189.786693053,862896.465329234,193808595.494046,226164145.802594,209895191.798692,0.210266967714081,0.210267961395459,0.210267481997604,0.590364707944707,0.590379185832435,0.590371692747351,3.06357914960222,3.06359362748995,3.0635866426873,185999.907764589,254640.251707411,220126.649318682,178559.911454005,244454.641639115,211321.583345935,37296.7015049553,51060.4632723701,44139.7957213822,921721950.447518,1075604733.6457,998229444.727378,63261848.3584052,73823503.4116743,68512895.5956595,0.00000000000825741281294692,0.0000000000113047347131798,0.00000000000955211386937505
2032,"Guizhou","non_suspect_bite_incidence","a7",0.0405193373251219,0.0405203310065001,0.0405198167229766,364562.310807515,499097.384935448,431450.724253539,149970759.7812,166148534.935474,158014057.933523,0.210266967714081,0.210267961395459,0.210267481997604,0.590364707944707,0.590379185832435,0.590371692747351,3.06357914960222,3.06359362748995,3.0635866426873,93000.5894917131,127320.761463124,110063.96026876,89280.5659120446,122227.931004599,105661.401858009,18648.4782048783,25530.3590885857,22070.0253130917,713236380.7872,790178965.064077,751490703.328647,48952562.9102687,54233472.295647,51578126.0212432,0.0000000000165147431807482,0.0000000000226093149026969,0.0000000000191041174135623
2032,"Guizhou","p_prevent","a2",4.41231887398903,7.42351224318961,5.92997274014608,920182.285008729,920751.205214426,920470.782861462,170999331.412945,171067558.815035,171033929.338635,34.9438261522271,58.684343117498,46.9908022062619,64.2872641894475,108.16020020785,86.3994047278236,509.129790433169,855.02792919589,684.653625946333,232957.540508539,233101.570940361,233030.577939611,227133.601995825,227274.031666852,227204.81349112,46712.6460227722,46741.5270049612,46727.2914884507,2913883.3686963,4895501.6565675,3639732.06049765,199992.685120544,335999.900279828,249810.886639548,0.00000000149908153820068,0.00000000251910039011367,0.00000000201650798885456
2032,"Guizhou","p_prevent","a3",0.0400009097290171,0.0410439328685991,0.040514401023921,861684.424264428,861684.424264428,861684.424264428,209749444.468851,209749444.468851,209749444.468851,0.209743365851982,0.210786388991564,0.21027289769666,0.582811243930499,0.598008038642073,0.590292786284354,3.05595029679258,3.07114709150416,3.0636655491503,219817.455169497,219817.455169497,219817.455169497,211024.756962717,211024.756962717,211024.756962717,44077.7961105875,44077.7961105875,44077.7961105875,995080590.698129,1000028981.21161,997510600.588364,68296775.8363282,68636405.7324481,68463558.1475348,0.00000000000954170658059219,0.00000000000958915609449807,0.00000000000956579619823742
2032,"Guizhou","p_prevent","a7",0.0400009097290171,0.0410439328685991,0.040514401023921,430844.703721135,430844.703721135,430844.703721135,157941184.268602,157941184.268602,157941184.268602,0.209743365851982,0.210786388991564,0.21027289769666,0.582811243930499,0.598008038642073,0.590292786284354,3.05595029679258,3.07114709150416,3.0636655491503,109909.363194167,109909.363194167,109909.363194167,105512.9886664,105512.9886664,105512.9886664,22039.0255076944,22039.0255076944,22039.0255076944,749294985.431548,753021120.010362,751124781.171032,51427424.2043052,51683165.2773842,51553011.1674256,0.000000000019083302801186,0.0000000000191782012801936,0.0000000000191314817578544
2032,"Guizhou","p_transmission","a2",4.02688914952282,7.884999651968,5.89657198683473,920195.287710459,920758.038899458,920465.200216697,171000890.753869,171068378.340465,171033259.843431,31.8925122595764,62.44964643831,46.7007089807043,58.6715724792915,114.884048555061,85.9127574311126,464.672300404932,909.888209300625,680.426982232767,232960.832331762,233103.300987205,233029.164611822,227136.811523468,227275.718462525,227203.435496527,46713.3060991648,46741.8739139543,46727.0080879626,2738220.31839347,5363904.13361362,3662326.83778096,187936.154140635,368148.431037077,251361.665997135,0.00000000136817076911867,0.00000000268069296513222,0.00000000200407142421413
2032,"Guizhou","p_transmission","a3",0.0322190997937249,0.0495919370749228,0.040604619837527,861684.424264428,861684.424264428,861684.424264428,209749444.468851,209749444.468851,209749444.468851,0.167193177249778,0.257345691518968,0.210707547358031,0.469430664360121,0.722552030225263,0.59160726986335,2.43599618783045,3.74951378882076,3.06999837286691,219817.455169497,219817.455169497,219817.455169497,211024.756962717,211024.756962717,211024.756962717,44077.7961105875,44077.7961105875,44077.7961105875,815049372.813731,1254533515.77556,995452925.625143,55940438.222743,86104175.9903814,68322330.8268325,0.00000000000760600094841689,0.0000000000117072455106231,0.00000000000958556940783247
2032,"Guizhou","p_transmission","a7",0.0322190997937249,0.0495919370749228,0.040604619837527,430844.703721135,430844.703721135,430844.703721135,157941184.268602,157941184.268602,157941184.268602,0.167193177249778,0.257345691518968,0.210707547358031,0.469430664360121,0.722552030225263,0.59160726986335,2.43599618783045,3.74951378882076,3.06999837286691,109909.363194167,109909.363194167,109909.363194167,105512.9886664,105512.9886664,105512.9886664,22039.0255076944,22039.0255076944,22039.0255076944,613731604.894427,944662855.665734,749575353.369905,42123110.6655766,64836384.0048816,51446667.0941944,0.0000000000152119139253325,0.0000000000234143556144837,0.0000000000191710279483462
2032,"Guizhou","suspect_bite_incidence","a2",4.45555790121213,7.26163676433532,5.90512386628453,920191.42001423,920722.077697102,920465.541943785,171000426.922802,171064065.715622,171033300.82484,35.2877121342658,57.512679064694,46.7684377548346,64.9172546424887,105.801682618324,86.0373578847985,514.140191904535,837.956842845372,681.413787067163,232959.85316816,233094.196885342,233029.251125009,227135.856838956,227266.841963209,227203.519846884,46713.1097572794,46740.0483594488,46727.0254355868,2973264.84705137,4847695.00115911,3657024.03234882,204068.298245709,332718.718375134,250997.71103983,0.00000000151388205308362,0.00000000246878070545396,0.00000000200697712965424
2032,"Guizhou","suspect_bite_incidence","a3",0,0.118228124316473,0.0293527620755505,861679.441086584,861693.980865188,861683.050916223,209748845.244216,209750593.645297,209749279.324418,0,0.613513137910405,0.152318342680114,0,1.72257782803547,0.427668267895363,0,8.93885557842418,2.21927059589928,219816.183950659,219819.893077854,219817.104825567,211023.536592633,211027.09735474,211024.420632544,44077.5412057862,44078.2849599713,44077.7258596227,341881587.016392,Inf,1377045440.71174,23464843.2793219,Inf,94512710.4878463,0,0.0000000000279102806210173,0.0000000000069293216649807
2032,"Guizhou","suspect_bite_incidence","a7",0,0.118228124316473,0.0293527620755505,86167.9441086585,430854.260321896,98235.0661135095,116493976.883769,157942333.445048,117945042.249578,0,0.613513137910405,0.152318342680114,0,1.72257782803547,0.427668267895363,0,8.93885557842418,2.21927059589928,21981.6183950659,109911.801102524,25059.965845283,21102.3536592633,105515.329058423,24057.5672114717,4407.75412057862,22039.5143570782,5025.02435129615,189880166.675063,Inf,774332494.52613,13032314.4681912,Inf,53145859.0347273,0,0.000000000279102806210173,0.0000000000607815444045324
2032,"Hunan","non_suspect_bite_incidence","a2",10.3856468224767,17.0772217457028,13.7725292575348,1714608.65325593,2326432.71985923,2022455.80802908,315194862.250249,390392065.754746,353031303.164181,58.2027431524363,95.703268673713,77.1826113054614,151.318352123368,248.814262373392,200.665058945655,848.011041914676,1394.39181363118,1124.54676679788,432981.983145436,587483.010065461,510721.163643708,424322.343482527,575733.349864152,500506.740370834,100101.97064736,135821.372063054,118074.647265116,3293459.73881897,6707451.30916403,4573974.5934095,226044.68784813,460362.007637663,313932.077871184,0.000000000990713640313631,0.00000000221032912220661,0.00000000151124756128779
2032,"Hunan","non_suspect_bite_incidence","a3",0.108028193203323,0.10802969544485,0.108028917954114,1508524.57728822,2065222.81776186,1785304.9062459,368209405.964118,436631282.716859,402227529.569849,0.323925150362964,0.323926652604491,0.323925927853699,1.57396534446118,1.57398723204471,1.57397590404378,4.71957315726908,4.71959504485261,4.71958448527001,380940.549820259,521520.913576228,450834.572284318,373321.738823854,511090.495304704,441817.880838632,88070.4075940453,120571.463051515,104229.346435556,1136706112.33616,1347938813.11039,1241726873.28541,78017160.8930097,92514994.0825391,85225199.5541588,0.00000000000621116319462071,0.00000000000850333871669295,0.00000000000718502856186051
2032,"Hunan","non_suspect_bite_incidence","a7",0.108028193203323,0.10802969544485,0.108028917954114,754266.164904914,1032615.28514173,892656.329383752,275506084.164679,309717022.541049,292515145.967544,0.323925150362964,0.323926652604491,0.323925927853699,1.57396534446118,1.57398723204471,1.57397590404378,4.71957315726908,4.71959504485261,4.71958448527001,190471.253763867,260761.435641852,225418.264995897,186661.82868859,255546.206929015,220909.899695979,44035.430100176,60285.9578289111,52114.8995209314,850519961.693512,956137620.663312,903030973.487428,58374941.3978128,65623947.8063867,61979004.0586188,0.0000000000124222797579572,0.0000000000170065900341094,0.0000000000143699947233466
2032,"Hunan","p_prevent","a2",10.2787250339306,17.2439095046678,13.7975798410189,2018742.19373867,2019680.91834792,2019218.2183751,352574875.532813,352690250.96397,352633382.092808,57.5229833452716,96.5998783191757,77.3529102301504,149.760507039144,251.242894642219,201.030044687741,838.106975695396,1407.45537109356,1127.02801356978,509783.382257239,510020.433926242,509903.590498762,499587.714612095,499820.025247717,499705.518688787,117857.839710816,117912.644160276,117885.63089459,3649848.02949617,6131292.75383735,4558760.37557744,250505.190270347,420817.701309949,312887.858905892,0.0000000011278564449359,0.00000000189492011080171,0.00000000151701050299504
2032,"Hunan","p_prevent","a3",0.107246250824387,0.108824599633746,0.108020655764055,1782797.22885198,1782797.22885198,1782797.22885198,401919319.517961,401919319.517961,401919319.517961,0.323130246174067,0.324708594983427,0.323934190043758,1.56257248330784,1.58556894611758,1.57385552434995,4.70799144319621,4.73098790600594,4.71970486496384,450201.320417167,450201.320417167,450201.320417167,441197.294008824,441197.294008824,441197.294008824,104082.943669886,104082.943669886,104082.943669886,1237784665.16562,1243830697.61117,1240743743.23892,84954628.3996473,85369594.3094369,85157722.9969527,0.00000000000717746109395342,0.00000000000721251982740842,0.00000000000719531852424585
2032,"Hunan","p_prevent","a7",0.107246250824387,0.108824599633746,0.108020655764055,891402.490686793,891402.490686793,891402.490686793,292361040.9416,292361040.9416,292361040.9416,0.323130246174067,0.324708594983427,0.323934190043758,1.56257248330784,1.58556894611758,1.57385552434995,4.70799144319621,4.73098790600594,4.71970486496384,225101.639062321,225101.639062321,225101.639062321,220599.606281075,220599.606281075,220599.606281075,52041.6981380962,52041.6981380962,52041.6981380962,900379741.89295,904777700.02412,902532211.564661,61797038.324797,62098889.6154661,61944771.8250155,0.0000000000143548597655749,0.0000000000144249769275793,0.0000000000143905744708538
2032,"Hunan","p_transmission","a2",9.36809457489628,18.3436547070745,13.7177393850438,2018763.64833982,2019692.19400353,2019209.00694971,352577512.444463,352691636.816237,352632249.948018,52.4993108971144,102.80040387112,76.8755662016042,136.492667027851,267.266126957766,199.866773257715,764.912320662689,1497.79671668876,1120.07313506965,509788.800085813,510023.281314023,509901.264381241,499593.024084097,499822.815687743,499703.239093616,117859.092269439,117913.302453552,117885.093114828,3429728.86455278,6718024.1185913,4587052.39351668,235397.439796718,461087.666244779,314829.665052265,0.00000000102935126337479,0.00000000201652927357007,0.00000000150765592422862
2032,"Hunan","p_transmission","a3",0.085898610742598,0.132216013136263,0.108255009657195,1782797.22885198,1782797.22885198,1782797.22885198,401919319.517961,401919319.517961,401919319.517961,0.257568143044174,0.396451892727702,0.324603867105674,1.251538440449,1.9263806649772,1.57727004879217,3.75275489636051,5.77628414764831,4.7294620260917,450201.320417167,450201.320417167,450201.320417167,441197.294008824,441197.294008824,441197.294008824,104082.943669886,104082.943669886,104082.943669886,1013790895.92092,1560438782.4042,1238184015.18647,69580946.7201494,107099805.507615,84982037.5553572,0.00000000000572117697934571,0.00000000000880610239793033,0.00000000000721019358194882
