"year","variable","scenario","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
2030,"p_prevent","a3",3.89780150247916,3.9974924213594,3.94588928624207,23708546.2772787,23708546.2772787,23708546.2772787,6591785597.78302,6591785597.78302,6591785597.78302,20.3466292327859,20.4463201516661,20.3982323679032,57.9457454248584,59.4277769246488,58.6606311044393,302.478357870994,303.960389370785,303.245503691204,6206425.7270363,6206425.7270363,6206425.7270363,5647847.41160304,5647847.41160304,5647847.41160304,1068281.02826612,1068281.02826612,1068281.02826612,322394716.941076,323974331.195913,323154745.906084,21686330.9440694,21792585.9032678,21737455.353981,3.27831672006519e-11,3.29437925319855e-11,3.28663118919555e-11
2030,"p_prevent","a7",3.89780150247916,3.9974924213594,3.94588928624207,11854508.8292378,11854508.8292378,11854508.8292378,5218255623.31993,5218255623.31993,5218255623.31993,20.3466292327859,20.4463201516661,20.3982323679032,57.9457454248584,59.4277769246488,58.6606311044393,302.478357870994,303.960389370785,303.245503691204,3103274.56262769,3103274.56262769,3103274.56262769,2823979.8519912,2823979.8519912,2823979.8519912,534151.134092292,534151.134092292,534151.134092292,255217348.873152,256467818.999297,255819010.647751,17167551.450115,17251666.0697606,17208023.0697623,6.55650308155699e-11,6.58862750911515e-11,6.57313168920221e-11
2030,"p_transmission","a2",103.859699760801,203.366204102264,152.081660297017,25978758.0502298,25993259.4161268,25985713.3443094,5161256067.444,5162910743.01199,5162049699.93789,821.736536759904,1609.06610724704,1203.28183143543,1544.00569613762,3023.29564074372,2260.88608302799,12216.1521398943,23920.8012421877,17888.3051469827,6576900.77221008,6580572.00408274,6578661.60615429,6412478.25290482,6416057.70398067,6414195.06600043,1132049.04541666,1132680.95620274,1132352.12895931,3207609.70863679,6282927.08435391,4289975.6026233,215764.34732217,422629.866089458,288571.20098986,1.24873116843046e-09,2.44654155958374e-09,1.82906783092441e-09
2030,"p_transmission","a3",3.13795173964893,4.82996454414035,3.95465222728419,23708546.2772787,23708546.2772787,23708546.2772787,6591785597.78302,6591785597.78302,6591785597.78302,16.2191558827985,24.964714089285,20.4404188253054,46.649618392711,71.8035271185144,58.7909032977453,241.11825017076,371.13202565651,303.872658696262,6206425.7270363,6206425.7270363,6206425.7270363,5647847.41160304,5647847.41160304,5647847.41160304,1068281.02826612,1068281.02826612,1068281.02826612,264044105.380412,406419769.648681,322487795.094607,17761295.5554632,27338393.4775352,21692591.9760747,2.61328445648595e-11,4.02239794484838e-11,3.29342841182538e-11
2030,"p_transmission","a7",3.13795173964893,4.82996454414035,3.95465222728419,11854508.8292378,11854508.8292378,11854508.8292378,5218255623.31993,5218255623.31993,5218255623.31993,16.2191558827985,24.964714089285,20.4404188253054,46.649618392711,71.8035271185144,58.7909032977453,241.11825017076,371.13202565651,303.872658696262,3103274.56262769,3103274.56262769,3103274.56262769,2823979.8519912,2823979.8519912,2823979.8519912,534151.134092292,534151.134092292,534151.134092292,209025250.786255,321734106.326349,255291032.337346,14060375.452884,21641894.0483533,17172507.8712523,5.22646499865773e-11,8.04463594357121e-11,6.58672586417796e-11
2030,"suspect_bite_incidence","a2",111.818301994929,192.121285383533,151.745279839436,25978073.2911266,25993245.6716685,25985616.9229536,5161177933.13816,5162909174.70322,5162038697.79762,884.715273181881,1520.09127532757,1200.62031248622,1662.32037652941,2856.12571252024,2255.88536240421,13152.4106501253,22598.0779181945,17848.7383041416,6576727.41547508,6580568.52447305,6578637.19568445,6412309.2300882,6416054.31136122,6414171.26579234,1132019.20638865,1132680.35727492,1132347.92730719,3395307.91137917,5835673.16085186,4299476.39908588,228390.129099551,392544.706217338,289210.285334277,1.34443592509011e-09,2.31131865333325e-09,1.82502891825958e-09
2030,"suspect_bite_incidence","a3",0,37.5177817428494,3.12871239759859,23708074.8960818,23712556.1755042,23708448.6080858,6591730978.73815,6592250225.58865,6591774280.83177,0,193.915434481785,16.1713584355667,0,557.749241051346,46.5122638963361,0,2882.79800633392,240.407680710645,6206302.32881723,6207475.43861366,6206400.15918477,5647735.11922367,5648802.64913843,5647824.14485814,1068259.78834766,1068461.70987138,1068276.62739968,33992812.3635632,Inf,407620318.79363,2286574.00353933,Inf,27419150.0926529,0,3.12449223721173e-10,2.60559390641851e-11
2030,"suspect_bite_incidence","a7",0,37.5177817428494,3.12871239759859,2370807.48960818,11858518.7274633,3651417.24600061,4119377024.70458,5218720251.12555,4267761564.04021,0,193.915434481785,16.1713584355667,0,557.749241051346,46.5122638963361,0,2882.79800633392,240.407680710645,620630.232881723,3104324.27420505,955868.389005396,564773.511922367,2824935.08952659,869840.23399491,106825.978834766,534331.815697544,164528.846457554,21243162.1841403,Inf,263908661.788972,1428950.97598018,Inf,17752184.7531023,0,3.12449223721173e-09,1.69179759698858e-10
2031,"non_suspect_bite_incidence","a2",115.306906961144,189.600353738967,152.910489508411,22098749.0550668,29981889.6478486,26065243.4038147,4582166233.88596,5455086107.86029,5021386073.52694,912.329674969406,1500.15147926732,1209.83952972017,1663.52113733561,2735.34521394598,2206.02423672065,13162.0883651103,21642.5343523213,17454.2330855503,5594620.01394096,7590351.80958192,6598795.7984341,5454754.51359243,7400593.01434237,6433825.90347325,962973.969899587,1306489.30522429,1135817.72680547,3054469.03010348,5979292.63677981,4150456.27967567,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2031,"non_suspect_bite_incidence","a3",2.18311517246099,2.18316754991696,2.18314044176821,20090062.8305343,27503939.3457244,23776108.575856,5995495850.49335,6829154691.56947,6409975997.00003,11.2839751919377,11.2840275693937,11.2840023000864,31.4955827915037,31.4963384357874,31.4959473492548,162.792773994748,162.793529639032,162.793165081281,5259178.75144877,7199984.12191739,6224112.19263245,4785852.66381838,6551985.55094482,5663942.09529553,905236.14259312,1239297.26698503,1071325.31115686,531325877.539975,605208233.393569,568058728.324694,36828833.8227409,41949986.6240364,39374970.0351339,1.56722223283636e-11,2.14558738211459e-11,1.81294969480843e-11
2031,"non_suspect_bite_incidence","a7",2.18311517246099,2.18316754991696,2.18314044176821,10045161.7990607,13752100.0566558,11888184.6717215,4865989507.15661,5282818927.69466,5073229580.40994,11.2839751919377,11.2840275693937,11.2840023000864,31.4955827915037,31.4963384357874,31.4959473492548,162.792773994748,162.793529639032,162.793165081281,2629623.50760752,3600026.19284182,3112090.22819935,2392957.39192284,3276023.83548606,2832002.10766141,452623.946246944,619654.508442899,535668.530528814,431228076.7866,468170023.226318,449594872.944246,29890558.4143679,32451188.0844606,31163652.2201466,3.13441474797444e-11,4.29111906580881e-11,3.62585962252622e-11
2031,"p_prevent","a2",113.922530052223,191.727543652005,153.162422141005,26016091.6954192,26030773.2863299,26023536.6893042,5015943381.92539,5017569111.20634,5016767784.71857,901.639187127272,1514.21835147372,1212.51445250632,1643.5488710532,2766.03396865048,2209.65884344587,13007.8577733574,21845.4757013545,17492.823927268,6586352.32795424,6590069.18641264,6588237.1365327,6421693.51975538,6425317.45675233,6423531.20811939,1133675.89444912,1134315.65871128,1134000.31712569,3312562.79983899,5564941.25681571,4137491.12379544,229610.1696524,385733.700247192,286790.046339995,1.36817863610031e-09,2.29902421868168e-09,1.84042320787568e-09
2031,"p_prevent","a3",2.15625973116036,2.21140864364529,2.18286184304901,23742712.3673056,23742712.3673056,23742712.3673056,6406220735.57109,6406220735.57109,6406220735.57109,11.2557340982094,11.3108830106943,11.2842808988056,31.1081420437337,31.9037698516208,31.4919280335829,162.385342578915,163.180970386802,162.797184396953,6215369.72966116,6215369.72966116,6215369.72966116,5655986.45399166,5655986.45399166,5655986.45399166,1069820.51471793,1069820.51471793,1069820.51471793,566376712.544378,569151747.871357,567711916.516465,39258381.1726691,39450732.6451453,39350930.7872957,1.81095165497467e-11,1.81982464481818e-11,1.81554459181318e-11
2031,"p_prevent","a7",2.15625973116036,2.21140864364529,2.18286184304901,11871486.5674464,11871486.5674464,11871486.5674464,5071351949.69547,5071351949.69547,5071351949.69547,11.2557340982094,11.3108830106943,11.2842808988056,31.1081420437337,31.9037698516208,31.4919280335829,162.385342578915,163.180970386802,162.797184396953,3107718.99671371,3107718.99671371,3107718.99671371,2828024.28700948,2828024.28700948,2828024.28700948,534916.132309348,534916.132309348,534916.132309348,448360392.809348,450557192.045098,449417379.377027,31078084.2746211,31230355.3335237,31151349.2600085,3.6218635308121e-11,3.63960931559613e-11,3.63104930360123e-11
2031,"p_transmission","a2",104.010296303714,203.661085055644,152.302178672614,26016427.2439647,26030949.6368393,26023392.6232193,5015980538.05505,5017588638.9393,5016751831.92068,822.9280545662,1611.39925276574,1205.02658983914,1500.54607275238,2938.19796898146,2197.24819753888,11872.3001887359,23247.4947798739,17384.7972864658,6586437.2769531,6590113.83211121,6588200.66410616,6421776.34502927,6425360.98630843,6423495.64750351,1133690.51629555,1134323.34335214,1133994.03930927,3112810.5151134,6097238.52662221,4163187.66259785,215764.34732217,422629.866089458,288571.20098986,1.24873116843046e-09,2.44654155958375e-09,1.82906783092441e-09
2031,"p_transmission","a3",1.73591163383409,2.6719313548517,2.1877094929059,23742712.3673056,23742712.3673056,23742712.3673056,6406220735.57109,6406220735.57109,6406220735.57109,8.97242014023726,13.8104538305551,11.3076184030984,25.0438223653237,38.5476846395973,31.5618645899945,129.444201997111,199.242026941783,163.133872221705,6215369.72966116,6215369.72966116,6215369.72966116,5655986.45399166,5655986.45399166,5655986.45399166,1069820.51471793,1069820.51471793,1069820.51471793,463867503.137193,713990276.362793,566540230.418078,32152959.061408,49490209.9648625,39269715.4081206,1.44358590566525e-11,2.22198427949483e-11,1.81929939728861e-11
2031,"p_transmission","a7",1.73591163383409,2.6719313548517,2.1877094929059,11871486.5674464,11871486.5674464,11871486.5674464,5071351949.69547,5071351949.69547,5071351949.69547,8.97242014023726,13.8104538305551,11.3076184030984,25.0438223653237,38.5476846395973,31.5618645899945,129.444201997111,199.242026941783,163.133872221705,3107718.99671371,3107718.99671371,3107718.99671371,2828024.28700948,2828024.28700948,2828024.28700948,534916.132309348,534916.132309348,534916.132309348,367211100.512519,565215613.004205,448489838.347026,25453224.0388083,39177899.6003905,31087056.787344,2.88714010170329e-11,4.44391975116126e-11,3.63855883207452e-11
2031,"suspect_bite_incidence","a2",110.970449085613,189.943348585312,152.07343450222,26015550.2270087,26030471.126433,26023316.4894504,5015883423.77404,5017535652.28523,5016743401.43803,877.986159558934,1502.82991781816,1203.21664503788,1600.95949617093,2740.2935660606,2193.94812842316,12666.6179260759,21681.1759156222,17358.6853950477,6586215.24734396,6589992.69023621,6588181.38973427,6421559.86616036,6425242.87298031,6423476.85499092,1133652.29944908,1134302.49180691,1133990.72170801,3337625.47864113,5714823.17535148,4169443.15234278,231347.388319464,396122.759963886,289004.800033375,1.33230217517504e-09,2.2817807517363e-09,1.82632592191941e-09
2031,"suspect_bite_incidence","a3",0,16.372788145615,1.67699601985334,23742451.5997185,23744407.2567648,23742651.9098812,6406191413.36644,6406411318.67285,6406213937.39118,0,84.625762535309,8.66786924110321,0,236.208566122812,24.1938527341973,0,1220.88735575978,125.050476838263,6215301.4658949,6215813.41800126,6215353.90311026,5655924.33396436,5656390.21038115,5655972.05183033,1069808.76481716,1069896.88457347,1069817.79057285,75700250.3899866,Inf,739075978.097683,5247160.09478184,Inf,51229024.4656707,0,1.36157132521527e-10,1.39458981358498e-11
2031,"suspect_bite_incidence","a7",0,16.372788145615,1.67699601985334,2374245.15997185,11873181.4569056,3134203.92132551,4003427598.79033,5071542532.79723,4088881725.11111,0,84.625762535309,8.66786924110321,0,236.208566122812,24.1938527341973,0,1220.88735575978,125.050476838263,621530.14658949,3108162.68505381,820472.230713483,565592.433396436,2828428.04339897,746629.72994927,106980.876481716,534992.502164887,141223.782711558,47307433.0895387,Inf,471728588.811833,3279112.99916684,Inf,32697849.9282298,0,1.36157132521527e-09,1.05644882503404e-10
2032,"non_suspect_bite_incidence","a2",115.474102007258,189.875274302896,153.132209759335,22130792.2471418,30025363.3959039,26103038.0137624,4453190533.8434,5301540052.64504,4880047512.03441,913.652553243551,1502.32669931584,1211.59379736374,1616.69747527883,2658.35257644239,2143.93056623401,12791.6108498342,21033.3550086861,16962.9431986259,5602732.21446627,7601357.82174782,6608364.05411707,5462663.90910461,7411323.87620412,6443154.95276415,964370.282415006,1308383.71506834,1137464.6628149,2964195.82762616,5802577.83314245,4027791.75879961,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2032,"non_suspect_bite_incidence","a3",1.05064924678458,1.05067445403675,1.05066140792887,20119057.778739,27543684.4168706,23810448.291383,5826723906.95329,6636917485.71978,6229537548.07347,5.43054264186197,5.43056784911414,5.43055568796985,14.7096357984535,14.7099887130918,14.7098060607974,76.0304208985356,76.0307738131738,76.0306035508299,5266769.05202592,7210388.59080383,6233101.6469589,4792759.83734358,6561453.61763149,5672122.4987326,906542.623079961,1241088.13619211,1072872.6209828,1072949287.96512,1222146279.55562,1147127090.8562,76636388.3296911,87292920.4821436,81934606.028857,7.53155336008952e-12,1.03110043282137e-11,8.71244525688009e-12
2032,"non_suspect_bite_incidence","a7",1.05064924678458,1.05067445403675,1.05066140792887,10059591.6380674,13771904.9571333,11905286.8943894,4729010140.29284,5134106929.67608,4930416960.85293,5.43054264186197,5.43056784911414,5.43055568796985,14.7096357984535,14.7099887130918,14.7098060607974,76.0304208985356,76.0307738131738,76.0306035508299,2633400.95237367,3605210.72176263,3116567.24984016,2396394.86666004,3280741.75680399,2836076.19735455,453274.138927318,620546.895483393,536439.137878738,870813195.173367,945413242.886488,907902845.334067,62198632.2526873,67527009.1760727,64847794.5799381,1.50630380884003e-11,2.06218800225586e-11,1.74247986731182e-11
2032,"p_prevent","a2",114.087717751447,192.00554864188,153.384507694314,26053815.0353766,26068517.9145981,26061270.8245047,4874758017.61593,4876337986.97431,4875559215.67975,902.946564191171,1516.41396849072,1214.27259878865,1597.28737476993,2688.17752494271,2147.46286852006,12641.7214359268,21230.584102593,17000.4478115662,6595902.54060167,6599624.78850584,6597790.08215308,6431004.97708663,6434634.16879319,6432845.33009925,1135319.72480106,1135960.41672157,1135644.6178906,3214661.77370269,5400472.38713663,4015209.78118388,229610.1696524,385733.700247192,286790.046339995,1.36817863610031e-09,2.29902421868168e-09,1.84042320787567e-09
2032,"p_prevent","a3",1.03772475726131,1.06426580470314,1.05052732909593,23777003.6583213,23777003.6583213,23777003.6583213,6225887987.19028,6225887987.19028,6225887987.19028,5.41695129119558,5.44349233863741,5.43068976680279,14.528686224321,14.9002746899994,14.7079288874145,75.8401349216279,76.2117233873063,76.0324807242127,6224346.50741395,6224346.50741395,6224346.50741395,5664155.3217467,5664155.3217467,5664155.3217467,1071365.64258863,1071365.64258863,1071365.64258863,1143730458.29412,1149334312.3298,1146426744.02954,81691998.4285155,82092258.8498033,81884583.1135381,8.70284339848903e-12,8.74548409564531e-12,8.72491555592893e-12
2032,"p_prevent","a7",1.03772475726131,1.06426580470314,1.05052732909593,11888564.5778586,11888564.5778586,11888564.5778586,4928592180.41134,4928592180.41134,4928592180.41134,5.41695129119558,5.44349233863741,5.43068976680279,14.528686224321,14.9002746899994,14.7079288874145,75.8401349216279,76.2117233873063,76.0324807242127,3112189.68006769,3112189.68006769,3112189.68006769,2832092.6088616,2832092.6088616,2832092.6088616,535685.648681651,535685.648681651,535685.648681651,905409959.967912,909846132.163308,907544417.38493,64669737.9531013,64986595.626504,64822193.5344773,1.74055949285127e-11,1.74908758727039e-11,1.74497390103956e-11
2032,"p_transmission","a2",104.161111261336,203.956393683764,152.523016872662,26054151.0704676,26068694.5208157,26061126.549524,4874794127.90012,4876356965.05392,4875543711.91037,824.12130046671,1613.73578211575,1206.77387871859,1458.30972201762,2855.49557003518,2135.40154903689,11538.1267542075,22593.1401012294,16895.4618312092,6595987.6127766,6599669.49894068,6597753.55684151,6431087.92245719,6434677.76146717,6432809.71792047,1135334.36784917,1135968.11250517,1135638.33097134,3020813.06117463,5917037.89514041,4040146.87249234,215764.34732217,422629.866089458,288571.20098986,1.24873116843046e-09,2.44654155958375e-09,1.82906783092441e-09
2032,"p_transmission","a3",0.835427408310486,1.28589764793328,1.05286031625807,23777003.6583213,23777003.6583213,23777003.6583213,6225887987.19028,6225887987.19028,6225887987.19028,4.31808022824025,6.64643949978561,5.44192120874244,11.6964181432595,18.0032357450162,14.7405919208507,60.4553686211705,93.0536091826154,76.1897267517803,6224346.50741395,6224346.50741395,6224346.50741395,5664155.3217467,5664155.3217467,5664155.3217467,1071365.64258863,1071365.64258863,1071365.64258863,936725292.901727,1441818506.86168,1144060663.2063,66906464.3690728,102983211.072674,81715583.6176405,6.93740334522972e-12,1.06781322213808e-11,8.74295992721557e-12
2032,"p_transmission","a7",0.835427408310486,1.28589764793328,1.05286031625807,11888564.5778586,11888564.5778586,11888564.5778586,4928592180.41134,4928592180.41134,4928592180.41134,4.31808022824025,6.64643949978561,5.44192120874244,11.6964181432595,18.0032357450162,14.7405919208507,60.4553686211705,93.0536091826154,76.1897267517803,3112189.68006769,3112189.68006769,3112189.68006769,2832092.6088616,2832092.6088616,2832092.6088616,535685.648681651,535685.648681651,535685.648681651,741538711.150582,1141385041.47708,905671359.683334,52965083.5008355,81524474.8782398,64688408.6678546,1.38747334582329e-11,2.13561517228636e-11,1.74858275624899e-11
2032,"suspect_bite_incidence","a2",115.249207956429,187.832242385134,152.744223293002,26054051.1157289,26067765.1581219,26061135.3809419,4874783386.77779,4876257095.86797,4875544660.93331,911.855284635326,1486.16163716135,1208.52403001291,1613.54884162106,2629.74906720574,2138.49855395022,12766.4481547293,20807.0357326007,16919.964859418,6595962.30777946,6599434.21724606,6597755.79264351,6431063.25008497,6434448.36181491,6432811.89782742,1135330.01222654,1135927.61464348,1135638.71580876,3280116.55319598,5347621.68738004,4034296.82807486,234285.337393827,381958.790477017,288153.356194441,1.38171736336489e-09,2.2531384623113e-09,1.83171985747094e-09
2032,"suspect_bite_incidence","a3",0,3.06560408438959,0.761104442296695,23776878.1609254,23777244.333759,23776969.0716321,6225874292.60479,6225914250.28791,6225884213.00542,0,15.8451377349745,3.9339095236422,0,42.9200513126796,10.6558579707095,0,221.840167849657,55.0767789858883,6224313.65469253,6224409.51145524,6224337.45330684,5664125.4257702,5664212.65542427,5664147.08250922,1071359.98781395,1071376.48715923,1071364.08415044,392920175.055506,Inf,1582620082.03005,28064684.3759337,Inf,113040092.896511,0,2.54568432987448e-11,6.32020605109097e-12
2032,"suspect_bite_incidence","a7",0,3.06560408438959,0.761104442296695,2377687.81609255,11888805.2532963,2710655.02105216,3890741840.40268,4928618443.50896,3927076043.39312,0,15.8451377349745,3.9339095236422,0,42.9200513126796,10.6558579707095,0,221.840167849657,55.0767789858883,622431.365469253,3112252.68410898,709595.555249258,566412.54257702,2832149.94253917,645731.955276824,107135.998781395,535696.493252258,122139.134947278,245547997.466425,Inf,998262928.974851,17538491.2395102,Inf,71301846.5440637,0,2.54568432987448e-10,5.54387565499949e-11
2033,"non_suspect_bite_incidence","a2",115.641539431305,190.150593411395,153.35425143184,22162881.8913265,30068900.1666228,26140887.4134879,4327845152.06795,5152315904.95893,4742687250.03135,914.977349256937,1504.50507271938,1213.35060811953,1571.19177308303,2583.52707412994,2083.58466518119,12431.5612778902,20441.3224213657,16485.4817976128,5610856.17501937,7612379.78901844,6617946.18062985,5470584.77064389,7422070.29429298,6452497.5261141,965768.619125209,1310280.8711848,1139113.98634091,2876590.60148293,5631085.74124067,3908752.52239057,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2033,"non_suspect_bite_incidence","a3",0.0540672535775316,0.0540685507629614,0.054067879399778,20148111.18719,27583503.5324125,23844854.2153145,5662704615.71781,6450093416.05169,6054180132.12789,0.279460083352965,0.279461380538395,0.279460754716148,0.734597830779268,0.734615455303169,0.734606333664735,3.79695208165323,3.79696970617713,3.79696120329166,5274374.65633246,7220812.44303993,6242108.43332839,4799680.93726254,6570939.32316634,5680318.67432884,907851.737721225,1242882.34175825,1074422.91408665,20262923645.5082,23080553539.7521,21663793681.0741,1491374715.60687,1698755548.48805,1594480377.32895,3.87020277229792e-13,5.29847420305782e-13,4.47702499405534e-13
2033,"non_suspect_bite_incidence","a7",0.0540672535775316,0.0540685507629614,0.054067879399778,10074058.8226934,13791754.9953046,11922430.3367556,4595888550.40577,4989582950.5727,4791626308.6108,0.279460083352965,0.279461380538395,0.279460754716148,0.734597830779268,0.734615455303169,0.734606333664735,3.79695208165323,3.79696970617713,3.79696120329166,2637188.17347994,3610407.06683367,3121055.0619779,2399841.23786674,3285470.43081864,2840160.10639989,453926.014360234,621441.316378746,537211.602542947,16445522961.1747,17854367216.6258,17145972118.6172,1210409591.34567,1314102164.91334,1261963462.90208,7.74040373231519e-13,1.05969450094123e-12,8.95404756297526e-13
2033,"p_prevent","a2",114.253144918609,192.283956647731,153.606915198772,26091593.0617936,26106317.2601869,26099059.6618143,4737546640.70823,4739082138.16249,4738325287.19326,904.255836522643,1518.61276843165,1216.03329380595,1552.32801489658,2612.51253024209,2087.01754262224,12285.8908493749,20633.0000447291,16521.9307561877,6605466.59792242,6609194.24308528,6607356.87640869,6440329.93297436,6443964.38700815,6442172.95449847,1136965.9381674,1137607.55909105,1137291.30235185,3119654.1601589,5240864.30714879,3896542.39841018,229610.1696524,385733.700247192,286790.046339995,1.36817863610031e-09,2.29902421868168e-09,1.84042320787567e-09
2033,"p_prevent","a3",0.0534021489723994,0.0547679725777964,0.0540609795954124,23811361.0875417,23811361.0875417,23811361.0875417,6050633296.60504,6050633296.60504,6050633296.60504,0.27876066153813,0.280126485143527,0.279467654520514,0.725561226035312,0.74411831912518,0.734512587802233,3.78744921783122,3.80600631092109,3.79705494915416,6233340.59883292,6233340.59883292,6233340.59883292,5672339.94493795,5672339.94493795,5672339.94493795,1072913.75057412,1072913.75057412,1072913.75057412,21599647364.6714,21705477606.5575,21650567422.5026,1589759133.93605,1597548362.66023,1593506909.33585,4.47209096179219e-13,4.49400254489504e-13,4.48343308197918e-13
2033,"p_prevent","a7",0.0534021489723994,0.0547679725777964,0.0540609795954124,11905683.7728692,11905683.7728692,11905683.7728692,4789852890.84938,4789852890.84938,4789852890.84938,0.27876066153813,0.280126485143527,0.279467654520514,0.725561226035312,0.74411831912518,0.734512587802233,3.78744921783122,3.80600631092109,3.79705494915416,3116671.14473017,3116671.14473017,3116671.14473017,2836170.74170445,2836170.74170445,2836170.74170445,536457.02078668,536457.02078668,536457.02078668,17098893338.8259,17182671559.2516,17139203100.5069,1258498410.02765,1264664584.35901,1261465255.30698,8.9441794977142e-13,8.98800265203404e-13,8.96686373193568e-13
2033,"p_transmission","a2",104.312144851139,204.252130412456,152.744175215607,26091929.5841354,26106494.1224835,26098915.1776349,4737581734.58467,4739100582.06001,4738310219.81345,825.316276182072,1616.07569866632,1208.52370059334,1417.26221069648,2775.12102067242,2075.29571696577,11213.3594010057,21957.2037427977,16419.8998498812,6605551.79345199,6609239.01835025,6607320.29813542,6440412.99861569,6444008.04289149,6442137.29068204,1136980.60244792,1137615.26603354,1137285.00631656,2931534.54290192,5742162.99717627,3920742.48729017,215764.34732217,422629.866089458,288571.20098986,1.24873116843046e-09,2.44654155958375e-09,1.82906783092441e-09
2033,"p_transmission","a3",0.0429917650148035,0.0661733251304706,0.0541810369874243,23811361.0875417,23811361.0875417,23811361.0875417,6050633296.60504,6050633296.60504,6050633296.60504,0.222211874593633,0.342031111641114,0.280045633538013,0.584118023970999,0.899079902895157,0.736143776625509,3.01913543316565,4.64708850635974,3.80490780100805,6233340.59883292,6233340.59883292,6233340.59883292,5672339.94493795,5672339.94493795,5672339.94493795,1072913.75057412,1072913.75057412,1072913.75057412,17690300942.4296,27229117740.31,21605883370.3748,1302026696.57023,2004094692.18835,1590218111.19892,3.56489222865887e-13,5.4871237375534e-13,4.49270546182646e-13
2033,"p_transmission","a7",0.0429917650148035,0.0661733251304706,0.0541810369874243,11905683.7728692,11905683.7728692,11905683.7728692,4789852890.84938,4789852890.84938,4789852890.84938,0.222211874593633,0.342031111641114,0.280045633538013,0.584118023970999,0.899079902895157,0.736143776625509,3.01913543316565,4.64708850635974,3.80490780100805,3116671.14473017,3116671.14473017,3116671.14473017,2836170.74170445,2836170.74170445,2836170.74170445,536457.02078668,536457.02078668,536457.02078668,14004143856.5836,21555341718.8382,17103829937.7705,1030721253.59658,1586498186.94191,1258861749.44381,7.12978252355436e-13,1.09742444986356e-12,8.98540848660048e-13
2033,"suspect_bite_incidence","a2",116.211577221606,188.808613356211,152.3862576014,26091979.7948015,26105695.8142375,26098814.543408,4737586970.75088,4739017331.32902,4738299725.27954,919.472333530057,1493.85794118004,1205.69175179154,1578.93672953097,2565.29393720772,2070.43278264607,12492.633469983,20296.6625909639,16381.4228918517,6605564.50501303,6609036.91499684,6607294.82111594,6440425.3923877,6443810.99212192,6442112.45058804,1136982.79042537,1137580.47899383,1137280.62108458,3171377.17058191,5154061.90976393,3929942.88817094,233417.043295584,379344.942979061,289248.36118091,1.39123497925037e-09,2.26151442476466e-09,1.82478878941247e-09
2033,"suspect_bite_incidence","a3",0,0,0.0335179641769099,23811354.629345,23811354.629345,23811358.6329292,6050632612.69872,6050632612.69872,6050633036.66792,0,0,0.173244080973903,0,0,0.455399935215635,0,0,2.35382264971682,6233338.9082055,6233338.9082055,6233339.95626419,5672338.40646701,5672338.40646701,5672339.36020041,1072913.45957487,1072913.45957487,1072913.63997197,Inf,Inf,34925482028.9034,Inf,Inf,2570556043.12239,0,0,2.77931385404066e-13
2033,"suspect_bite_incidence","a7",0,0,0.0335179641769099,2381135.4629345,2381135.4629345,2590679.38725692,3781227882.33854,3781227882.33854,3803418041.44904,0,0,0.173244080973903,0,0,0.455399935215635,0,0,2.35382264971682,623333.89082055,623333.89082055,678188.321271444,567233.840646701,567233.840646701,617151.372357014,107291.345957487,107291.345957487,116733.164798847,Inf,Inf,21954100942.8309,Inf,Inf,1615847328.98488,0,0,2.55451289177482e-12
2034,"non_suspect_bite_incidence","a2",115.809219715468,190.426311857325,153.576615165357,22195018.0800324,30112500.0853821,26178791.7119893,4206027909.69871,5007292020.48437,4609193314.38475,916.304066824694,1506.68660575118,1215.10996704677,1526.96693547793,2510.8077108675,2024.9373408808,12081.6461446065,19865.9539781205,16021.4596662401,5618991.91899555,7623417.74313472,6627542.2055669,5478517.12102066,7432832.29955635,6461853.65042773,967168.984057109,1312180.77903706,1140765.7021332,2791574.50105673,5464662.0066157,3793231.4271004,211720.409416585,414454.451036849,287688.725646958,1.20195966913905e-09,2.68141799716365e-09,1.83342471365346e-09
2034,"non_suspect_bite_incidence","a3",0,0,0,20177319.489908,27623493.1573738,23879422.7970852,5503313992.22525,6268539908.03834,5883770522.00606,0,0,0,0,0,0,0,0,0,5282020.80887645,7231280.93124968,6251157.80028408,4806638.93607757,6580465.64743721,5688553.59825851,909167.831727859,1244684.23029135,1075980.5363739,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0
